9808 100
266 200 3.09
266 241 2.96
266 262 2.395
266 297 3.384
266 332 3.239
266 356 3.033
266 396 2.705
266 421 3.641
266 462 3.371
266 467 3.113
267 81 3.875
267 97 2.54
267 98 3.04
267 177 2.424
267 207 3.785
267 229 3.117
267 241 2.517
267 248 3.475
267 271 2.652
267 272 2.217
267 306 2.826
267 314 2.142
267 342 2.444
267 355 2.472
267 367 2.664
267 408 2.042
267 431 2.355
267 434 2.475
267 468 1.993
268 1 2.772
268 2 3.567
268 20 2.637
268 36 3.925
268 59 3.478
268 65 3.289
268 77 3.807
268 85 2.905
268 96 2.894
268 103 2.83
268 128 2.862
268 156 4.049
268 184 2.977
268 224 3.544
268 253 3.001
268 271 2.906
268 273 3.547
268 418 3.717
268 429 3.364
269 22 3.29
269 40 2.599
269 69 1.62
269 86 2.47
269 106 1.687
269 111 2.313
269 131 2.497
269 147 2.1
269 158 3.477
269 252 2.304
269 256 2.707
269 270 2.675
269 292 3.135
269 311 2.044
269 322 2.083
269 344 2.493
269 375 3.182
269 384 2.101
269 393 2.692
269 406 2.053
270 20 2.575
270 61 3.607
270 105 2.217
270 117 4.053
270 158 4.068
270 184 2.994
270 218 3.302
270 299 2.911
270 357 3.155
270 402 3.458
270 417 2.533
270 424 2.994
270 426 2.437
270 448 2.287
270 482 2.515
271 25 2.008
271 31 2.583
271 63 2.849
271 73 1.789
271 89 2.746
271 108 2.084
271 112 3.154
271 133 2.89
271 153 2.207
271 166 3.124
271 186 2.194
271 190 2.369
271 200 2.242
271 259 1.848
271 329 1.437
271 397 2.542
271 448 1.595
271 483 1.653
272 8 2.643
272 62 3.611
272 71 2.279
272 79 2.79
272 116 1.776
272 122 2.224
272 127 2.806
272 149 3.213
272 207 3.533
272 254 3.233
272 278 1.92
272 290 3.293
272 304 3.544
272 323 2.686
272 334 2.747
272 335 2.011
272 410 3.339
272 426 2.049
273 4 2.827
273 34 3.056
273 96 2.733
273 107 2.884
273 110 3.252
273 124 3.612
273 221 2.998
273 243 3.242
273 262 2.378
273 334 3.022
273 371 2.701
273 399 2.36
273 435 2.921
273 483 2.368
273 485 2.39
273 487 3.053
273 497 2.248
274 41 3.034
274 66 3.858
274 67 2.802
274 98 3.161
274 117 3.671
274 119 3.036
274 169 2.984
274 190 3.246
274 255 4.53
274 279 3.905
274 305 2.003
274 317 3.403
274 330 3.487
274 334 3.118
274 390 2.347
274 423 3.089
274 441 3.495
275 1 2.829
275 71 2.915
275 86 2.503
275 120 2.028
275 257 4.33
275 258 3.324
275 270 3.437
275 314 2.294
275 335 2.313
275 350 3.052
275 364 2.696
275 375 3.834
275 380 1.613
275 386 3.382
275 395 2.488
275 406 2.628
275 487 3.379
275 497 2.317
276 24 1.763
276 41 2.055
276 42 1.661
276 62 2.268
276 92 2.89
276 112 1.904
276 130 1.42
276 141 1.459
276 145 1.91
276 159 1.344
276 197 1.353
276 199 2.177
276 205 2.043
276 207 2.331
276 222 2.397
276 238 1.486
276 268 2.59
276 287 1.711
276 373 1.977
276 374 2.239
276 415 0.895
276 428 2.07
276 495 2.0
277 17 3.291
277 25 3.079
277 46 2.975
277 67 3.39
277 126 3.108
277 129 2.882
277 193 3.49
277 213 4.091
277 214 3.501
277 227 2.611
277 231 3.261
277 235 3.214
277 249 3.348
277 264 3.412
277 296 3.274
277 331 3.098
277 391 3.522
277 445 4.054
277 458 4.174
278 52 2.239
278 78 2.495
278 84 1.993
278 100 2.077
278 119 2.126
278 148 2.0
278 183 2.293
278 187 2.367
278 194 2.138
278 224 2.063
278 231 2.184
278 272 1.907
278 302 2.975
278 307 2.332
278 326 2.032
278 344 2.622
278 371 2.063
278 372 1.439
278 375 2.876
278 387 3.208
278 391 2.591
278 499 2.606
279 40 3.57
279 49 3.92
279 52 3.42
279 70 2.818
279 79 3.376
279 88 2.657
279 115 4.455
279 126 3.034
279 130 2.472
279 131 3.259
279 140 3.15
279 169 3.237
279 232 2.57
279 236 2.816
279 300 3.1
279 340 2.947
279 438 4.841
279 447 3.429
280 14 1.729
280 31 1.835
280 87 1.902
280 121 2.603
280 125 2.166
280 142 2.032
280 158 2.679
280 240 2.168
280 271 1.886
280 275 1.844
280 277 2.683
280 352 1.945
280 366 2.315
280 374 2.6
280 379 1.717
280 385 1.863
280 392 1.616
280 402 2.238
280 416 1.543
280 431 2.323
281 9 2.093
281 31 2.247
281 112 2.925
281 117 2.476
281 125 2.005
281 145 1.728
281 146 1.526
281 190 2.218
281 199 2.662
281 225 1.965
281 241 2.051
281 250 1.645
281 301 2.106
281 408 1.893
281 429 2.118
281 442 1.838
281 452 2.103
281 484 2.353
282 29 2.207
282 37 3.036
282 73 2.416
282 78 2.971
282 101 2.432
282 112 3.193
282 114 3.519
282 172 3.51
282 264 3.049
282 306 2.772
282 317 3.16
282 328 2.819
282 351 2.297
282 380 0.875
282 393 2.713
282 421 3.674
282 425 2.329
282 433 2.871
282 493 3.272
283 8 2.741
283 61 2.84
283 90 2.633
283 111 2.598
283 119 2.457
283 132 2.498
283 235 2.494
283 272 2.311
283 277 3.41
283 280 2.998
283 284 1.973
283 290 3.156
283 317 3.304
283 352 2.427
283 379 2.244
283 415 2.463
283 428 2.683
283 430 2.67
283 453 2.865
283 466 2.689
283 469 2.271
283 497 1.907
284 59 2.877
284 62 3.066
284 75 2.11
284 84 2.348
284 124 3.602
284 155 2.609
284 179 3.542
284 212 2.3
284 218 2.894
284 246 1.754
284 296 2.207
284 308 3.092
284 364 2.789
284 368 2.207
284 402 2.794
284 405 3.307
284 432 2.051
284 445 3.287
284 454 2.785
284 459 3.642
284 464 2.444
285 15 2.914
285 24 2.333
285 42 2.631
285 122 2.573
285 126 2.524
285 139 2.584
285 198 2.537
285 235 3.203
285 269 3.396
285 274 2.789
285 285 2.855
285 288 2.599
285 294 3.188
285 338 3.455
285 371 3.012
285 396 3.107
285 428 2.915
285 446 3.393
286 1 2.559
286 16 2.824
286 29 2.109
286 31 3.032
286 43 2.647
286 48 2.761
286 64 2.129
286 73 2.402
286 87 2.068
286 120 2.137
286 150 3.255
286 201 3.472
286 202 2.69
286 300 2.994
286 356 3.106
286 399 2.829
286 425 2.681
286 440 2.724
286 487 3.199
287 3 2.716
287 32 2.529
287 37 3.293
287 109 2.084
287 120 1.582
287 122 2.054
287 131 2.524
287 193 2.323
287 197 1.616
287 260 2.561
287 264 2.446
287 291 3.128
287 301 2.298
287 326 2.308
287 417 2.253
287 440 2.078
287 441 2.408
287 476 2.702
287 485 1.997
287 493 2.698
287 499 2.501
288 2 1.866
288 10 2.519
288 86 1.248
288 99 1.674
288 154 1.754
288 190 2.484
288 228 2.068
288 254 1.812
288 282 2.726
288 285 1.782
288 301 1.747
288 310 2.079
288 356 2.102
288 363 1.61
288 364 1.773
288 370 2.21
288 372 0.962
288 391 2.185
288 460 1.883
288 463 1.816
289 17 3.193
289 46 2.567
289 54 3.453
289 89 3.812
289 100 2.815
289 115 4.142
289 121 3.861
289 206 2.511
289 226 2.878
289 243 3.455
289 252 2.722
289 276 4.047
289 291 3.677
289 299 3.301
289 304 3.344
289 322 2.603
289 328 3.476
289 404 3.172
289 405 3.839
289 430 2.957
289 432 2.256
290 7 2.986
290 22 3.103
290 90 2.158
290 95 2.088
290 118 2.31
290 193 2.729
290 278 1.346
290 288 2.591
290 315 3.315
290 318 2.41
290 323 2.212
290 325 2.789
290 329 1.68
290 335 2.174
290 352 2.416
290 379 2.337
290 402 2.453
290 474 3.214
290 475 2.431
291 26 2.683
291 45 3.191
291 84 2.398
291 95 2.48
291 147 2.855
291 152 3.314
291 156 3.27
291 209 2.494
291 214 3.244
291 368 2.65
291 370 3.765
291 383 2.308
291 392 2.662
291 414 2.511
291 436 2.313
291 439 3.169
291 453 3.228
291 466 2.689
291 472 3.146
292 55 2.841
292 114 3.511
292 117 2.884
292 140 2.432
292 171 2.765
292 201 2.928
292 219 3.021
292 221 2.711
292 234 2.678
292 267 2.83
292 292 3.674
292 305 1.907
292 329 1.63
292 368 2.199
292 372 1.974
292 438 3.95
292 461 1.977
292 493 3.262
293 1 2.139
293 84 1.966
293 96 2.25
293 137 2.138
293 144 2.386
293 183 2.219
293 194 2.051
293 201 2.338
293 206 2.148
293 224 2.55
293 247 1.868
293 304 2.693
293 347 2.195
293 365 2.539
293 370 2.82
293 393 2.341
293 436 1.945
293 488 2.153
294 24 2.689
294 75 2.494
294 112 3.906
294 139 2.904
294 211 3.489
294 247 2.215
294 286 3.441
294 307 3.18
294 312 2.968
294 313 3.637
294 386 3.493
294 410 3.496
294 450 2.855
294 470 2.2
295 19 2.524
295 25 2.572
295 35 2.839
295 42 2.574
295 62 2.848
295 103 2.501
295 110 2.498
295 132 2.67
295 144 2.442
295 165 3.027
295 209 2.082
295 220 1.931
295 238 2.788
295 263 2.334
295 281 3.124
295 299 2.7
295 436 2.227
295 443 1.957
296 47 2.625
296 61 2.955
296 72 2.685
296 80 2.752
296 113 3.797
296 134 2.447
296 160 2.935
296 176 2.876
296 182 2.741
296 193 2.809
296 196 2.828
296 236 2.535
296 252 2.369
296 273 3.077
296 375 2.975
296 412 2.832
296 475 2.602
297 13 2.513
297 22 3.205
297 30 3.585
297 44 3.556
297 66 3.923
297 122 2.421
297 158 3.946
297 269 3.409
297 306 2.869
297 320 3.106
297 344 3.253
297 365 3.095
297 377 2.6
297 419 2.809
297 440 2.714
297 459 3.637
297 468 3.109
297 471 3.084
298 10 3.132
298 23 3.245
298 28 2.503
298 38 2.645
298 73 2.272
298 115 2.743
298 152 2.856
298 161 2.493
298 207 3.078
298 247 1.753
298 303 1.828
298 304 3.183
298 326 2.099
298 331 2.314
298 348 2.929
298 351 2.207
298 355 2.101
298 420 2.576
298 428 2.891
299 36 3.362
299 57 2.57
299 61 2.946
299 80 2.579
299 88 1.611
299 133 2.865
299 163 2.802
299 170 2.375
299 182 2.594
299 193 2.668
299 249 2.979
299 250 1.718
299 265 1.958
299 378 2.51
299 381 3.043
299 437 3.247
299 443 2.319
299 447 2.274
299 465 2.113
299 476 2.702
300 62 3.474
300 86 2.827
300 118 2.696
300 147 2.845
300 159 2.602
300 173 2.629
300 267 3.4
300 268 3.442
300 269 2.544
300 304 3.173
300 308 3.206
300 315 2.879
300 358 1.956
300 382 3.827
300 410 3.4
300 414 2.684
300 445 3.41
300 468 2.877
300 480 2.211
301 13 2.212
301 39 2.395
301 79 2.058
301 81 3.276
301 105 1.333
301 164 1.781
301 175 2.355
301 181 2.755
301 183 2.115
301 206 1.768
301 251 1.904
301 291 2.302
301 310 2.361
301 328 2.797
301 340 2.4
301 351 1.924
301 355 2.031
301 364 1.877
301 411 2.191
301 414 1.872
301 451 1.827
301 465 1.638
302 25 1.616
302 37 2.852
302 42 2.011
302 49 2.733
302 82 2.286
302 89 2.361
302 102 1.893
302 116 1.975
302 132 2.441
302 240 2.12
302 251 2.132
302 347 2.785
302 383 2.288
302 385 2.305
302 426 1.608
302 427 1.927
302 431 2.478
302 438 3.231
302 476 2.343
302 478 2.626
303 74 2.603
303 82 2.737
303 107 2.496
303 119 2.649
303 138 1.784
303 187 2.542
303 205 2.859
303 206 2.166
303 208 3.306
303 220 2.028
303 235 2.843
303 242 2.616
303 252 2.308
303 257 3.293
303 276 3.422
303 311 2.108
303 339 1.958
303 346 2.459
303 400 3.178
303 461 2.056
303 478 2.914
303 480 2.037
304 18 3.349
304 57 3.174
304 77 3.864
304 96 2.582
304 120 2.168
304 197 2.115
304 210 2.853
304 280 3.326
304 292 3.962
304 307 3.062
304 380 1.585
304 432 2.556
304 437 3.868
304 467 3.239
305 2 2.932
305 20 2.549
305 30 3.252
305 79 2.706
305 98 2.908
305 106 1.684
305 118 1.99
305 152 2.989
305 159 2.363
305 166 3.464
305 223 3.187
305 227 1.698
305 234 2.907
305 242 2.942
305 285 2.903
305 329 1.412
305 334 2.357
305 362 2.93
305 451 1.917
305 461 1.735
305 465 1.792
305 468 1.689
305 481 3.399
305 496 2.582
306 62 3.597
306 63 3.61
306 112 3.752
306 116 2.569
306 136 3.264
306 146 1.981
306 152 3.765
306 181 3.263
306 208 3.779
306 214 3.513
306 215 3.352
306 233 2.356
306 265 2.891
306 272 2.792
306 283 2.43
306 301 3.137
306 313 3.346
306 347 3.128
306 370 3.638
306 472 3.315
306 474 3.923
306 478 2.867
306 495 2.88
307 15 2.736
307 44 2.958
307 98 3.229
307 177 2.314
307 183 2.506
307 238 2.724
307 267 2.383
307 268 3.159
307 288 2.443
307 290 3.082
307 307 2.545
307 336 1.702
307 340 2.535
307 361 2.013
307 408 1.828
307 438 3.749
307 442 2.015
307 456 2.831
307 459 3.447
308 2 3.296
308 17 3.277
308 29 2.571
308 38 3.481
308 106 1.771
308 141 3.602
308 151 3.826
308 157 3.084
308 158 3.897
308 163 2.842
308 176 3.4
308 217 3.149
308 227 2.387
308 245 3.923
308 248 3.825
308 257 4.341
308 259 2.407
308 330 3.605
308 434 2.943
308 439 3.585
308 454 3.154
308 471 3.066
308 489 3.666
309 8 2.561
309 48 2.561
309 52 2.725
309 68 2.567
309 80 2.441
309 87 1.894
309 111 2.586
309 135 2.446
309 136 2.325
309 140 2.434
309 193 2.758
309 197 2.03
309 203 3.194
309 219 3.139
309 306 2.663
309 363 2.808
309 373 2.885
309 442 2.489
309 489 3.088
310 11 1.658
310 41 1.536
310 76 1.659
310 84 1.053
310 106 1.202
310 166 2.004
310 259 1.281
310 271 1.283
310 304 1.77
310 305 1.156
310 356 1.454
310 415 1.228
310 427 1.226
310 429 1.146
310 474 1.755
311 4 2.96
311 23 3.746
311 24 2.559
311 48 2.498
311 113 3.363
311 143 2.309
311 144 2.882
311 187 2.836
311 258 2.741
311 284 2.243
311 306 2.743
311 310 3.234
311 331 2.696
311 362 2.65
311 364 2.492
311 427 2.393
311 438 3.953
312 18 2.718
312 26 2.372
312 85 1.82
312 97 1.729
312 101 2.714
312 110 2.151
312 111 1.945
312 146 1.518
312 154 2.072
312 160 2.806
312 185 2.149
312 225 2.147
312 261 2.099
312 278 1.636
312 324 2.4
312 368 2.051
312 394 2.653
312 398 1.671
312 472 2.362
313 12 2.223
313 18 3.002
313 80 2.769
313 91 2.929
313 94 3.81
313 100 2.55
313 127 2.897
313 211 3.15
313 229 3.014
313 254 2.98
313 303 2.067
313 313 3.205
313 335 2.013
313 399 2.481
313 423 2.556
313 435 2.625
313 448 2.044
313 495 2.828
314 82 2.462
314 86 2.268
314 93 3.097
314 99 2.058
314 143 2.283
314 169 2.47
314 229 2.57
314 263 2.754
314 283 2.044
314 285 2.375
314 305 1.87
314 401 2.25
314 407 2.978
314 482 2.04
314 494 2.765
315 44 2.697
315 96 1.954
315 126 2.326
315 274 2.235
315 290 2.585
315 314 2.185
315 351 2.098
315 365 2.584
315 376 2.544
315 381 2.421
315 397 2.5
315 419 2.519
315 423 2.301
315 442 2.147
315 464 2.421
316 0 3.273
316 21 2.051
316 50 2.601
316 100 2.756
316 125 3.077
316 141 3.301
316 164 2.713
316 181 3.243
316 183 2.764
316 206 2.769
316 219 3.045
316 243 3.226
316 258 3.112
316 266 2.317
316 294 2.667
316 297 3.121
316 369 2.039
316 372 1.91
316 465 1.68
316 481 3.583
316 497 2.064
317 27 1.374
317 37 2.708
317 66 2.884
317 104 2.295
317 174 2.017
317 180 2.661
317 184 1.934
317 193 1.919
317 196 2.414
317 250 1.415
317 269 2.062
317 313 2.713
317 355 1.79
317 361 1.682
317 384 2.092
317 424 1.776
317 469 1.888
317 472 2.176
317 497 1.557
318 123 2.428
318 139 2.546
318 172 3.088
318 204 2.82
318 213 3.146
318 239 2.974
318 248 3.254
318 290 2.768
318 291 3.086
318 308 2.618
318 344 2.904
318 370 3.117
318 390 2.087
318 403 3.196
318 427 2.544
318 442 2.226
318 467 3.051
318 482 2.438
318 493 3.108
319 11 2.549
319 18 2.932
319 59 3.011
319 80 2.746
319 84 2.207
319 195 2.944
319 219 2.969
319 362 2.414
319 371 2.554
319 414 2.629
319 451 2.428
319 473 2.438
320 43 1.613
320 44 1.968
320 56 2.241
320 86 1.344
320 109 1.967
320 117 2.479
320 134 1.549
320 160 1.907
320 167 1.849
320 239 2.373
320 268 2.61
320 392 1.489
320 400 2.049
320 402 2.134
320 410 2.005
320 411 2.276
320 425 2.206
320 461 1.601
320 476 2.168
320 480 1.275
321 11 2.313
321 13 2.033
321 27 1.589
321 49 3.057
321 53 2.106
321 72 2.24
321 100 2.039
321 128 1.935
321 176 2.394
321 191 2.493
321 201 2.764
321 235 2.389
321 238 2.297
321 267 2.565
321 272 1.721
321 353 3.153
321 376 2.41
321 417 2.019
321 456 1.945
321 469 1.81
322 7 2.561
322 23 2.843
322 46 1.653
322 60 2.715
322 107 2.415
322 116 1.998
322 131 1.872
322 262 1.892
322 329 1.506
322 331 2.291
322 362 1.689
322 380 1.132
322 385 2.294
322 394 2.59
322 421 2.919
322 435 2.036
322 468 2.348
322 496 2.529
323 11 2.198
323 49 2.481
323 81 3.022
323 87 1.764
323 125 2.442
323 152 2.359
323 178 2.368
323 180 2.714
323 208 2.898
323 220 1.694
323 269 2.281
323 286 2.546
323 293 1.966
323 299 2.174
323 315 2.752
323 409 2.052
323 415 1.963
324 11 2.541
324 24 2.006
324 40 2.792
324 58 2.8
324 82 2.855
324 182 2.628
324 188 3.17
324 247 2.161
324 251 2.184
324 298 2.82
324 309 3.096
324 345 2.374
324 351 2.564
324 364 2.314
324 401 2.464
324 409 1.6
324 460 2.092
324 482 1.518
325 24 2.109
325 28 2.345
325 45 3.16
325 85 2.58
325 109 2.733
325 127 2.94
325 139 2.504
325 142 2.203
325 150 2.879
325 152 3.377
325 189 3.274
325 217 3.145
325 263 2.77
325 305 2.017
325 352 2.519
325 378 2.848
325 407 2.476
325 408 2.288
325 444 2.282
325 472 2.882
325 499 2.966
326 25 2.975
326 37 3.899
326 65 2.694
326 67 3.097
326 78 3.748
326 174 3.085
326 187 2.923
326 255 4.278
326 271 2.795
326 278 1.634
326 293 2.827
326 333 2.835
326 350 3.067
326 360 2.121
326 362 2.874
326 379 2.595
326 390 2.652
326 402 2.86
326 455 3.06
326 467 2.903
326 468 2.657
326 476 2.827
326 499 3.242
327 13 2.819
327 24 2.62
327 41 3.023
327 117 3.197
327 162 2.925
327 219 3.176
327 247 2.506
327 277 3.539
327 303 2.19
327 319 2.522
327 322 3.32
327 344 2.965
327 362 2.81
327 381 2.627
327 416 2.745
327 435 2.787
327 436 2.75
327 441 3.022
327 450 2.512
327 481 3.383
328 1 2.701
328 12 2.572
328 21 2.067
328 33 2.631
328 38 2.728
328 66 3.567
328 92 3.392
328 105 2.196
328 154 2.603
328 168 1.866
328 175 2.725
328 184 2.587
328 228 3.155
328 244 2.107
328 256 2.995
328 269 2.819
328 279 3.88
328 283 2.003
328 295 2.209
328 302 3.265
328 308 3.062
328 321 2.346
328 367 2.467
328 384 2.796
328 408 1.628
328 462 3.005
328 480 2.288
329 0 2.288
329 11 2.827
329 17 2.56
329 30 2.513
329 71 2.213
329 81 3.197
329 103 1.871
329 145 2.081
329 149 2.542
329 167 2.416
329 169 2.752
329 177 2.734
329 214 2.619
329 219 2.733
329 221 2.339
329 247 1.81
329 291 2.764
329 300 2.388
329 301 2.36
329 337 3.228
329 340 2.124
329 397 2.167
329 411 2.394
329 421 2.813
329 453 2.488
329 476 2.429
330 5 3.235
330 10 4.115
330 60 3.859
330 80 3.343
330 112 3.996
330 138 2.571
330 159 3.255
330 162 3.279
330 172 3.991
330 174 3.021
330 178 3.076
330 202 3.089
330 203 3.577
330 221 3.518
330 232 2.435
330 318 3.436
330 391 3.64
330 422 2.551
330 477 3.256
330 480 2.451
331 27 1.553
331 32 1.926
331 36 2.472
331 59 2.172
331 73 1.695
331 79 1.834
331 89 2.883
331 98 2.585
331 99 2.609
331 108 2.086
331 127 2.231
331 131 2.653
331 158 3.024
331 175 1.763
331 205 2.637
331 250 1.396
331 253 2.031
331 273 2.746
331 280 2.069
331 334 2.021
331 343 2.524
331 363 1.887
331 378 2.264
331 399 2.16
331 416 2.195
331 427 1.858
331 447 1.723
331 484 2.549
332 52 2.806
332 81 3.828
332 96 2.426
332 97 2.409
332 109 2.599
332 110 2.715
332 138 2.72
332 169 2.807
332 171 3.328
332 189 3.392
332 203 3.268
332 211 3.274
332 255 4.141
332 275 2.766
332 305 1.807
332 309 3.278
332 362 2.272
332 364 2.213
332 377 2.936
332 401 2.673
332 404 2.487
332 406 2.428
332 415 2.005
332 494 2.949
333 8 2.3
333 18 2.824
333 47 2.435
333 54 2.329
333 59 2.788
333 62 2.814
333 73 1.71
333 82 2.377
333 84 2.393
333 86 2.107
333 106 1.286
333 146 1.536
333 176 2.589
333 178 2.54
333 228 2.852
333 277 2.897
333 329 1.395
333 340 2.351
333 349 1.513
333 407 2.529
333 458 3.01
334 18 2.492
334 65 3.026
334 99 2.49
334 238 2.603
334 242 2.521
334 275 2.457
334 285 2.323
334 328 2.696
334 359 2.499
334 374 2.872
334 394 3.117
334 405 3.12
334 428 2.241
334 435 2.691
334 441 3.132
334 442 2.378
334 465 1.826
334 469 2.203
335 101 2.848
335 109 2.757
335 134 2.492
335 158 3.478
335 179 3.891
335 182 3.211
335 218 3.248
335 237 2.245
335 241 3.091
335 265 2.234
335 316 3.91
335 330 3.201
335 377 2.458
335 390 2.377
335 440 2.593
335 459 3.922
335 461 2.184
335 465 2.026
335 483 2.721
335 494 3.339
336 3 2.835
336 35 2.535
336 96 2.679
336 104 2.912
336 222 2.587
336 282 2.951
336 285 2.78
336 304 3.476
336 338 2.909
336 400 2.767
336 438 4.038
336 448 2.354
336 454 2.871
336 457 2.983
336 483 2.499
337 38 2.646
337 61 2.642
337 64 1.598
337 87 1.67
337 89 2.726
337 97 2.109
337 115 2.787
337 129 2.163
337 192 2.137
337 207 2.949
337 238 2.138
337 275 2.273
337 276 3.324
337 296 2.443
337 315 2.47
337 326 1.776
337 337 3.083
337 347 2.147
338 106 0.966
338 137 1.257
338 194 1.492
338 203 1.944
338 211 1.787
338 245 2.682
338 249 2.603
338 320 1.716
338 336 1.333
338 381 1.812
338 384 2.334
338 434 1.436
338 442 1.474
338 446 2.571
338 492 2.002
338 499 1.787
339 30 3.263
339 58 3.12
339 70 2.665
339 81 3.724
339 87 1.541
339 100 2.545
339 160 2.669
339 200 2.754
339 201 3.183
339 202 2.635
339 206 2.122
339 230 2.378
339 271 2.775
339 281 2.807
339 345 2.514
339 372 1.617
339 390 1.922
339 403 3.189
339 437 3.713
339 447 2.31
339 471 2.491
339 488 2.413
340 113 3.067
340 117 2.804
340 154 2.626
340 168 1.433
340 178 2.057
340 188 2.562
340 196 2.569
340 219 2.63
340 258 1.793
340 261 2.012
340 264 2.567
340 372 1.378
340 422 2.244
340 431 2.198
340 452 2.396
340 467 2.665
340 471 2.219
340 485 2.236
341 32 2.407
341 82 2.571
341 95 1.923
341 136 1.957
341 196 2.339
341 275 2.063
341 284 1.929
341 329 1.617
341 334 2.44
341 349 2.198
341 493 2.99
341 498 2.184
342 10 2.719
342 59 2.62
342 117 2.641
342 127 2.371
342 134 2.026
342 135 1.91
342 186 2.341
342 197 1.776
342 206 2.34
342 238 2.281
342 243 2.614
342 256 2.707
342 260 2.199
342 277 2.724
342 278 1.355
342 282 2.679
342 322 1.779
342 396 2.181
342 416 1.952
342 459 2.588
342 462 2.132
342 478 2.173
343 0 2.116
343 22 2.406
343 35 1.645
343 68 1.675
343 74 2.202
343 116 1.573
343 124 2.324
343 136 1.87
343 138 1.744
343 153 1.805
343 248 2.068
343 272 1.63
343 346 1.473
343 410 2.214
343 412 2.046
343 477 2.315
343 495 1.839
344 15 2.909
344 16 2.911
344 27 2.218
344 60 3.475
344 63 3.64
344 69 1.951
344 77 3.348
344 80 3.313
344 87 1.793
344 94 4.138
344 119 2.892
344 161 3.201
344 168 1.981
344 183 3.039
344 190 3.131
344 224 3.269
344 247 2.478
344 464 3.002
344 472 3.358
344 476 2.816
345 80 2.689
345 109 2.81
345 188 2.8
345 200 2.677
345 208 2.847
345 231 2.616
345 240 2.357
345 241 2.482
345 278 1.317
345 322 2.478
345 344 2.47
345 444 2.374
345 445 3.168
345 449 1.884
345 464 2.862
345 477 2.602
346 23 3.427
346 57 2.813
346 90 2.746
346 100 2.655
346 104 2.825
346 112 2.976
346 116 2.601
346 151 3.226
346 198 2.215
346 230 2.359
346 382 3.381
346 393 3.362
346 479 2.509
347 6 2.636
347 26 2.051
347 52 2.96
347 63 2.573
347 112 2.372
347 115 2.828
347 137 1.922
347 138 1.718
347 149 2.643
347 166 2.924
347 225 2.318
347 229 2.655
347 275 1.98
347 307 1.939
347 367 2.073
347 418 2.296
347 493 2.907
348 6 2.469
348 8 2.462
348 9 2.836
348 32 2.449
348 33 2.07
348 60 3.109
348 69 1.828
348 113 3.052
348 153 2.363
348 154 2.677
348 179 2.797
348 181 2.528
348 239 3.012
348 252 2.162
348 274 2.386
348 280 2.907
348 284 1.87
348 329 1.431
348 333 2.354
348 349 2.036
348 362 2.411
348 374 2.721
348 401 2.282
348 409 1.77
348 426 1.686
348 428 2.518
348 468 2.449
348 475 2.254
348 477 2.639
349 54 3.0
349 92 3.636
349 95 2.296
349 120 2.361
349 143 2.216
349 157 3.163
349 187 3.009
349 188 3.05
349 223 3.191
349 270 2.905
349 271 2.811
349 274 3.059
349 311 2.024
349 312 2.636
349 318 3.176
349 328 3.582
349 336 2.103
349 384 3.17
349 412 2.697
349 414 2.631
349 429 2.811
349 440 2.918
349 464 3.09
349 490 2.789
349 497 2.007
350 3 3.696
350 52 2.982
350 63 3.22
350 69 2.292
350 89 3.607
350 94 3.752
350 125 2.996
350 186 2.48
350 237 1.615
350 244 2.088
350 249 2.757
350 250 2.147
350 270 3.093
350 307 2.587
350 401 2.861
350 448 2.08
350 496 2.371
351 6 2.613
351 30 3.607
351 48 2.966
351 76 3.121
351 103 2.2
351 114 3.593
351 192 2.815
351 218 2.893
351 283 2.039
351 284 2.233
351 297 3.27
351 365 2.976
351 408 1.509
351 440 2.706
351 461 2.566
351 481 3.703
351 493 3.171
352 2 2.898
352 9 2.665
352 71 2.857
352 73 2.34
352 81 3.848
352 163 2.804
352 165 3.321
352 184 2.309
352 219 3.151
352 248 3.204
352 275 2.649
352 285 2.724
352 288 2.57
352 352 2.953
352 426 2.284
352 429 3.244
352 454 2.806
352 483 2.388
352 485 2.326
352 497 2.136
353 21 1.796
353 79 2.45
353 143 1.952
353 147 2.521
353 165 3.085
353 177 2.508
353 184 2.279
353 218 2.885
353 220 2.247
353 250 2.258
353 267 2.653
353 272 1.802
353 303 1.908
353 352 2.277
353 361 1.973
353 386 2.713
353 401 2.204
353 414 2.382
353 430 2.857
353 448 1.927
353 485 2.115
354 48 1.877
354 49 2.569
354 133 2.736
354 151 2.681
354 174 1.982
354 228 2.874
354 238 2.294
354 253 2.021
354 263 2.022
354 285 2.133
354 293 2.081
354 294 2.592
354 296 2.141
354 309 2.715
354 312 2.619
354 351 1.955
354 352 2.063
354 353 3.204
354 355 2.064
354 410 2.732
354 411 2.671
354 414 2.405
354 443 1.687
354 450 2.364
354 457 2.888
354 468 2.226
354 472 2.283
355 24 3.207
355 39 3.189
355 54 3.727
355 65 3.958
355 83 2.569
355 90 3.002
355 93 4.114
355 95 2.747
355 171 3.605
355 174 3.183
355 178 3.746
355 185 3.172
355 212 2.792
355 285 3.451
355 296 3.214
355 329 1.967
355 355 2.59
355 364 3.238
355 375 3.566
355 402 3.684
355 431 3.1
355 455 3.494
355 459 4.314
355 472 3.866
356 9 2.21
356 85 1.883
356 128 1.962
356 148 2.138
356 173 1.494
356 181 2.376
356 218 2.459
356 249 1.893
356 281 2.089
356 295 1.888
356 315 1.928
356 336 1.617
356 357 1.735
356 376 1.404
356 392 2.704
