31249 1000
619 770 3.486
619 773 3.675
619 776 4.652
619 795 0.045
620 19 5.055
620 45 0.445
620 67 2.819
620 83 0.817
620 108 1.956
620 126 2.15
620 127 0.889
620 128 1.292
620 137 3.414
620 153 4.414
620 155 5.879
620 213 1.577
620 237 0.723
620 239 3.275
620 241 1.401
620 249 0.077
620 257 4.708
620 273 4.483
620 282 1.592
620 289 3.23
620 327 2.104
620 345 0.598
620 367 4.629
620 371 3.569
620 380 1.984
620 412 3.971
620 414 0.194
620 452 3.954
620 499 2.521
620 515 1.262
620 530 5.066
620 540 1.146
620 556 4.851
620 564 1.702
620 637 1.359
620 695 0.535
620 706 3.378
620 718 1.933
620 734 3.33
620 783 5.363
620 787 1.693
620 797 2.052
621 2 3.499
621 32 2.542
621 46 3.664
621 54 1.118
621 62 1.228
621 77 5.138
621 99 2.173
621 112 2.388
621 124 1.935
621 146 4.922
621 167 1.364
621 186 6.932
621 201 5.315
621 214 3.024
621 226 0.806
621 244 3.861
621 256 5.317
621 257 7.78
621 276 6.49
621 335 6.249
621 364 3.098
621 370 4.578
621 382 3.33
621 441 3.209
621 448 4.744
621 454 2.617
621 544 1.132
621 601 4.709
621 641 1.261
621 643 2.513
621 645 5.534
621 650 3.752
621 663 8.725
621 668 8.665
621 696 1.047
621 705 4.07
621 731 6.21
621 780 2.71
621 782 4.9
622 80 5.537
622 96 5.841
622 102 7.735
622 134 2.622
622 146 6.836
622 158 2.43
622 186 2.002
622 227 7.495
622 254 6.338
622 273 2.495
622 274 4.246
622 310 2.652
622 342 2.737
622 360 6.793
622 375 3.622
622 383 2.461
622 390 5.163
622 407 8.683
622 414 1.361
622 423 3.192
622 437 4.375
622 449 3.826
622 453 1.019
622 455 5.619
622 503 5.106
622 561 7.254
622 573 8.768
622 635 2.187
622 655 3.008
622 656 1.303
622 672 5.992
622 677 3.49
622 728 5.468
622 734 1.887
622 748 5.805
622 760 4.746
622 765 4.379
622 771 3.953
623 0 3.306
623 4 1.976
623 88 5.126
623 93 2.165
623 97 5.207
623 100 1.505
623 123 0.795
623 124 2.468
623 147 0.841
623 151 1.554
623 162 0.54
623 165 2.831
623 193 0.8
623 198 2.508
623 206 1.325
623 236 1.194
623 246 2.047
623 273 4.708
623 319 1.604
623 368 2.957
623 383 3.354
623 438 2.36
623 464 2.199
623 529 1.641
623 530 0.034
623 531 3.563
623 546 3.722
623 555 1.999
623 563 3.266
623 595 3.589
623 597 0.63
623 599 2.67
623 627 2.311
623 639 3.183
623 676 2.345
623 678 0.58
623 714 0.917
623 722 1.962
623 748 2.713
623 760 3.334
623 765 0.085
624 6 0.267
624 18 4.206
624 42 0.312
624 112 3.141
624 114 2.798
624 160 2.8
624 165 5.497
624 174 2.993
624 178 1.847
624 188 1.149
624 192 4.309
624 234 1.231
624 306 3.818
624 307 1.743
624 311 4.104
624 333 2.495
624 429 5.5
624 461 1.469
624 477 3.636
624 500 1.475
624 540 3.376
624 566 1.805
624 590 0.633
624 591 1.652
624 604 0.914
624 607 4.02
624 612 0.501
624 616 6.266
624 644 2.476
624 677 1.716
624 691 2.207
624 712 4.49
624 725 3.376
624 749 1.692
624 754 2.434
624 761 5.126
625 30 4.591
625 33 0.295
625 38 6.518
625 44 4.306
625 60 2.814
625 84 1.333
625 110 2.082
625 153 9.604
625 159 2.349
625 208 2.541
625 225 0.385
625 256 3.36
625 274 3.679
625 278 1.347
625 282 2.102
625 301 1.994
625 310 4.679
625 347 0.269
625 355 3.876
625 381 3.424
625 392 0.171
625 402 4.354
625 432 0.441
625 456 6.886
625 461 5.022
625 497 2.403
625 512 2.991
625 553 0.362
625 567 1.832
625 575 1.029
625 629 1.019
625 634 3.705
625 645 0.503
625 654 2.631
625 665 1.989
625 694 5.908
625 712 1.638
625 718 4.689
625 745 4.853
625 781 4.46
626 44 6.9
626 47 6.272
626 128 8.003
626 146 4.285
626 185 3.082
626 195 3.977
626 211 4.467
626 228 0.75
626 239 2.862
626 250 0.134
626 270 2.607
626 275 5.562
626 277 7.36
626 304 3.189
626 307 5.051
626 321 0.818
626 331 0.278
626 338 5.729
626 368 4.224
626 388 5.905
626 390 5.127
626 394 1.113
626 445 4.23
626 448 2.903
626 459 2.084
626 499 7.211
626 509 3.275
626 552 3.86
626 555 3.105
626 596 0.694
626 606 2.177
626 613 5.073
626 620 3.369
626 645 2.666
626 656 2.404
626 658 2.587
626 664 6.314
626 686 3.297
626 705 2.842
626 736 2.273
626 775 6.961
626 797 6.916
627 9 2.879
627 36 1.864
627 50 2.04
627 54 1.375
627 91 5.771
627 100 3.974
627 105 6.867
627 115 1.184
627 163 0.352
627 166 2.699
627 167 7.105
627 176 4.454
627 184 6.646
627 204 2.143
627 210 2.403
627 245 3.118
627 275 2.859
627 305 4.355
627 328 3.467
627 361 3.015
627 370 4.678
627 371 4.576
627 390 0.938
627 451 2.93
627 477 0.044
627 553 5.029
627 567 2.629
627 568 0.716
627 578 4.712
627 590 5.273
627 655 4.412
627 680 1.216
627 685 2.345
627 737 5.026
627 768 2.686
627 794 5.916
628 8 3.634
628 20 2.03
628 68 4.023
628 74 2.545
628 149 1.35
628 152 5.83
628 170 1.382
628 198 1.47
628 207 2.982
628 243 1.901
628 261 7.568
628 273 3.296
628 274 6.465
628 318 4.676
628 331 3.411
628 370 2.831
628 378 7.508
628 380 2.207
628 407 3.203
628 498 2.06
628 502 7.13
628 512 4.442
628 523 2.783
628 525 2.054
628 639 3.557
628 641 3.339
628 675 3.782
628 677 1.621
628 687 1.649
628 754 4.028
628 757 3.805
628 765 1.604
628 772 2.657
628 780 3.532
629 6 0.653
629 10 3.601
629 17 5.575
629 35 0.085
629 80 1.165
629 88 6.577
629 114 1.306
629 119 0.484
629 135 3.276
629 141 1.143
629 147 4.049
629 174 2.242
629 191 1.023
629 224 4.041
629 235 5.114
629 244 1.615
629 300 5.635
629 341 0.692
629 363 4.759
629 402 1.714
629 412 3.435
629 413 2.843
629 493 3.158
629 506 0.41
629 531 0.956
629 537 2.204
629 544 3.039
629 588 1.504
629 606 3.97
629 617 6.083
629 642 1.723
629 678 6.526
629 692 3.779
629 694 2.4
629 703 3.845
629 733 6.143
629 734 2.972
629 741 4.639
629 748 4.473
629 774 2.102
629 790 2.931
630 21 1.56
630 27 1.907
630 28 3.931
630 82 2.6
630 95 3.542
630 137 4.671
630 140 3.921
630 171 2.536
630 228 2.904
630 321 3.165
630 326 3.648
630 332 4.696
630 368 2.27
630 370 5.595
630 374 1.078
630 376 6.432
630 437 1.256
630 466 0.14
630 480 0.935
630 497 0.999
630 511 1.923
630 514 2.751
630 517 1.631
630 528 2.033
630 529 5.65
630 559 2.511
630 562 0.005
630 597 1.352
630 602 0.941
630 608 1.327
630 650 1.761
630 658 3.919
630 712 4.619
630 753 3.005
630 764 1.543
631 1 1.717
631 10 2.237
631 77 2.494
631 102 5.724
631 120 1.163
631 133 0.728
631 139 1.257
631 152 0.666
631 154 5.788
631 205 3.57
631 221 1.545
631 243 2.001
631 260 4.149
631 288 6.731
631 298 0.259
631 299 4.002
631 305 0.28
631 311 2.758
631 346 6.42
631 382 2.349
631 426 7.042
631 434 0.606
631 460 2.062
631 509 1.382
631 534 1.113
631 542 0.577
631 579 6.502
631 594 2.8
631 597 0.788
631 615 0.957
631 629 1.341
631 687 2.339
631 725 2.233
631 758 2.605
631 764 1.981
631 783 1.37
632 0 0.039
632 1 5.719
632 9 0.42
632 33 2.884
632 46 0.419
632 51 5.957
632 88 1.754
632 102 4.125
632 217 2.616
632 237 1.293
632 254 1.518
632 268 1.053
632 288 0.016
632 306 1.127
632 312 0.569
632 315 0.46
632 350 4.36
632 360 0.878
632 406 1.409
632 438 0.392
632 440 2.514
632 452 4.616
632 511 1.862
632 538 2.402
632 557 0.997
632 568 1.064
632 589 3.394
632 605 4.344
632 656 2.409
632 688 2.53
632 704 2.198
632 705 5.657
632 715 1.673
632 718 0.549
632 738 3.899
632 743 0.832
632 788 0.663
633 17 3.4
633 20 2.459
633 31 0.907
633 66 3.367
633 69 1.786
633 72 3.853
633 84 0.725
633 89 1.503
633 90 0.112
633 166 1.828
633 175 1.191
633 191 3.023
633 192 1.746
633 208 4.349
633 227 4.142
633 263 0.06
633 281 1.758
633 377 0.531
633 382 1.279
633 393 1.897
633 434 1.844
633 443 1.4
633 454 3.229
633 457 1.294
633 467 2.569
633 495 0.283
633 503 0.811
633 514 2.125
633 522 0.511
633 530 0.741
633 573 3.713
633 648 0.474
633 656 0.61
633 721 0.671
633 724 0.996
633 757 2.539
633 770 1.738
633 782 0.42
634 9 2.22
634 16 2.998
634 50 3.474
634 63 2.784
634 105 2.099
634 213 5.003
634 238 1.954
634 265 4.432
634 271 3.919
634 284 3.055
634 293 5.98
634 313 6.536
634 370 0.155
634 373 5.678
634 424 3.402
634 450 2.899
634 512 0.521
634 526 4.551
634 548 1.31
634 589 4.483
634 607 5.64
634 614 0.678
634 617 2.885
634 629 1.726
634 653 1.505
634 657 4.631
634 673 3.918
634 689 1.112
634 744 4.571
634 748 1.105
634 751 7.647
634 752 1.459
634 767 4.724
634 778 6.162
634 796 0.256
634 799 2.824
635 18 2.436
635 36 1.013
635 52 0.728
635 119 0.87
635 122 0.355
635 245 1.395
635 263 0.264
635 279 4.286
635 288 1.142
635 305 4.983
635 310 2.64
635 326 0.208
635 354 3.188
635 394 0.568
635 397 2.526
635 419 1.098
635 438 0.854
635 441 2.063
635 449 1.991
635 465 4.015
635 494 1.205
635 537 0.591
635 583 1.537
635 602 0.551
635 605 1.729
635 640 0.131
635 659 6.207
635 660 2.712
635 694 3.409
635 698 0.695
635 725 3.248
635 733 0.689
635 745 5.103
635 749 5.943
636 17 2.56
636 19 9.011
636 31 0.331
636 61 3.094
636 111 0.924
636 189 0.871
636 244 4.404
636 260 3.392
636 304 3.807
636 305 0.9
636 330 5.278
636 333 3.003
636 353 3.676
636 360 4.836
636 408 2.922
636 409 5.32
636 438 5.084
636 453 4.547
636 495 3.189
636 555 5.1
636 561 4.337
636 564 0.029
636 583 2.2
636 599 4.808
636 646 2.039
636 690 1.348
636 699 3.753
636 706 5.175
636 739 2.728
636 751 0.773
636 792 2.157
637 10 3.39
637 35 0.927
637 112 3.077
637 121 1.687
637 171 1.941
637 200 3.279
637 226 0.976
637 305 1.414
637 350 2.465
637 428 2.17
637 431 3.293
637 457 3.008
637 472 2.904
637 524 0.493
637 525 2.345
637 531 2.712
637 559 1.214
637 571 2.226
637 596 0.4
637 617 2.279
637 625 2.243
637 662 1.944
637 675 0.911
637 695 3.366
637 696 1.459
637 724 3.214
637 732 2.133
637 755 2.016
637 765 4.456
637 773 2.436
638 5 2.285
638 14 0.45
638 74 4.007
638 83 0.709
638 107 2.548
638 121 3.719
638 136 3.939
638 194 3.915
638 212 4.826
638 213 2.329
638 224 2.308
638 248 2.605
638 252 2.101
638 253 0.007
638 283 2.141
638 320 1.992
638 339 2.853
638 358 2.242
638 363 4.569
638 370 2.452
638 375 0.811
638 394 0.986
638 396 1.474
638 415 3.806
638 440 0.834
638 512 3.055
638 533 4.721
638 551 2.475
638 567 3.271
638 580 3.228
638 586 1.951
638 606 1.551
638 610 0.426
638 659 0.349
638 664 1.733
638 666 2.838
638 742 1.453
638 798 1.324
639 45 3.637
639 60 1.538
639 81 5.339
639 86 2.179
639 103 0.826
639 170 0.721
639 177 0.888
639 188 2.063
639 197 2.458
639 215 1.112
639 293 1.146
639 296 1.784
639 303 3.495
639 340 1.985
639 362 4.166
639 370 1.01
639 374 0.826
639 377 1.93
639 394 2.42
639 409 0.717
639 431 4.615
639 435 1.159
639 459 3.244
639 464 4.417
639 529 4.932
639 533 1.422
639 545 2.845
639 555 0.251
639 604 4.016
639 640 2.217
639 662 5.399
639 664 1.243
639 668 1.466
639 674 6.732
639 678 2.094
639 688 2.533
639 707 3.698
639 726 1.165
639 730 3.037
639 738 2.057
639 744 0.058
639 748 5.486
640 21 1.19
640 36 3.393
640 53 1.79
640 71 3.644
640 106 0.643
640 163 3.079
640 164 2.225
640 222 0.537
640 226 0.322
640 228 1.95
640 245 0.11
640 277 1.185
640 295 2.754
640 298 3.86
640 299 2.49
640 337 0.707
640 404 3.364
640 408 2.331
640 409 0.084
640 441 0.872
640 482 0.071
640 520 1.653
640 531 4.606
640 548 0.691
640 582 2.969
640 624 4.16
640 625 3.305
640 686 1.371
640 687 2.499
640 715 1.38
640 724 3.728
640 746 4.615
640 748 3.635
640 758 2.777
640 787 3.713
641 19 0.293
641 66 0.423
641 82 6.5
641 117 4.899
641 129 5.521
641 139 4.891
641 140 1.208
641 156 0.492
641 157 1.836
641 159 0.321
641 163 3.829
641 196 1.043
641 223 3.078
641 240 2.035
641 243 0.714
641 248 2.544
641 258 5.466
641 289 4.456
641 307 0.638
641 330 1.76
641 373 1.715
641 398 3.144
641 415 1.974
641 417 3.123
641 429 4.396
641 469 2.924
641 479 1.867
641 485 1.939
641 487 7.143
641 496 3.439
641 511 3.79
641 536 1.689
641 584 5.744
641 589 3.168
641 635 6.791
641 651 0.935
641 672 0.797
641 745 4.576
641 756 1.32
642 13 5.042
642 52 4.132
642 65 1.161
642 77 3.881
642 78 0.931
642 101 1.2
642 104 4.564
642 170 0.676
642 175 0.342
642 185 3.022
642 188 4.192
642 190 3.899
642 228 2.032
642 340 3.044
642 378 3.422
642 379 1.943
642 382 2.23
642 410 5.47
642 418 2.202
642 430 0.464
642 456 1.727
642 470 3.687
642 479 4.977
642 505 1.548
642 509 0.428
642 526 0.012
642 548 0.904
642 549 6.872
642 564 2.553
642 647 2.088
642 655 1.484
642 692 3.614
642 698 3.384
642 743 1.73
642 752 2.791
642 757 1.834
642 761 4.209
642 780 0.369
642 785 4.878
643 48 2.868
643 98 4.023
643 114 3.292
643 136 4.277
643 152 1.309
643 166 3.458
643 168 2.639
643 179 5.345
643 192 4.694
643 196 1.227
643 197 2.506
643 204 1.882
643 236 4.168
643 338 4.503
643 393 2.958
643 450 1.884
643 451 4.95
643 457 3.772
643 472 2.113
643 479 6.817
643 503 3.328
643 504 2.408
643 505 1.755
643 514 2.444
643 517 0.864
643 518 1.69
643 528 1.588
643 544 0.046
643 587 1.082
643 611 3.983
643 622 1.796
643 679 4.085
643 691 10.705
643 790 2.214
643 798 1.56
644 37 8.383
644 88 4.039
644 128 1.743
644 149 5.211
644 167 8.447
644 174 3.792
644 175 3.55
644 177 0.712
644 178 1.324
644 187 6.792
644 191 0.296
644 263 3.317
644 273 2.702
644 276 2.281
644 284 2.771
644 329 1.704
644 334 4.558
644 352 4.819
644 359 2.72
644 362 7.849
644 366 0.024
644 389 4.591
644 395 2.512
644 417 6.326
644 435 5.404
644 471 7.335
644 477 3.416
644 481 3.828
644 490 3.143
644 495 2.876
644 535 3.98
644 567 5.069
644 622 5.732
644 681 4.85
644 724 8.154
644 745 5.506
644 773 2.075
644 781 4.384
644 790 6.908
644 793 5.767
645 17 3.537
645 20 3.509
645 33 3.93
645 52 3.122
645 115 3.366
645 116 4.058
645 123 4.867
645 133 3.084
645 146 3.23
645 163 9.709
645 173 1.065
645 174 6.465
645 212 6.703
645 213 5.357
645 235 0.31
645 240 3.687
645 249 3.755
645 286 1.684
645 301 5.675
645 335 6.326
645 361 3.303
645 376 9.306
645 383 4.88
645 423 4.76
645 449 2.809
645 454 3.973
645 467 1.865
645 487 7.104
645 502 2.975
645 541 0.476
645 569 4.19
645 592 1.537
645 598 6.511
645 637 4.486
645 701 2.798
645 709 4.613
645 713 4.498
645 745 6.146
645 788 6.838
646 15 1.142
646 17 3.398
646 49 3.737
646 55 0.348
646 102 3.358
646 147 5.449
646 155 3.694
646 157 5.603
646 160 1.891
646 180 4.505
646 195 4.065
646 227 2.414
646 237 5.809
646 262 3.403
646 267 2.104
646 272 3.772
646 292 1.202
646 355 3.06
646 372 2.928
646 393 2.559
646 395 4.633
646 396 4.384
646 426 0.049
646 431 4.736
646 437 3.144
646 490 0.814
646 529 1.86
646 547 1.032
646 578 3.954
646 587 1.927
646 608 3.279
646 623 1.089
646 650 2.245
646 662 0.399
646 699 1.959
646 725 3.714
646 743 2.219
646 749 3.631
646 766 1.895
647 12 1.947
647 66 3.931
647 74 3.525
647 83 0.91
647 86 3.895
647 96 1.967
647 121 1.009
647 134 2.534
647 147 4.511
647 193 3.878
647 232 3.59
647 265 5.231
647 288 3.794
647 292 5.209
647 298 3.169
647 334 2.203
647 374 3.816
647 375 0.026
647 380 1.896
647 392 4.691
647 398 4.737
647 411 2.685
647 427 1.63
647 428 0.405
647 497 3.331
647 506 2.061
647 509 2.836
647 510 3.668
647 511 3.173
647 523 4.397
647 541 3.057
647 547 1.368
647 558 4.793
647 573 4.178
647 583 2.232
647 588 0.16
647 613 0.952
647 659 1.921
647 670 2.192
647 731 4.415
647 739 1.334
647 766 0.762
647 787 1.758
648 53 3.326
648 55 1.114
648 62 4.113
648 75 0.97
648 78 1.327
648 93 2.27
648 113 4.266
648 136 1.82
648 137 3.0
648 138 3.214
648 146 1.68
648 155 3.203
648 157 1.024
648 158 1.59
648 165 3.115
648 169 0.763
648 201 2.091
648 246 1.506
648 254 0.027
648 258 2.222
648 277 1.967
648 332 3.995
648 376 3.927
648 388 2.158
648 469 1.736
648 504 0.973
648 510 2.364
648 565 3.573
648 566 1.923
648 580 1.411
648 598 1.645
648 614 1.771
648 626 2.678
648 643 4.289
648 646 1.04
648 659 2.789
648 676 3.545
648 718 2.817
648 758 0.172
648 762 2.153
648 767 0.637
648 769 4.351
648 787 4.548
648 788 4.751
649 0 1.718
649 52 3.152
649 87 3.886
649 114 3.478
649 118 7.087
649 148 3.203
649 152 0.012
649 169 1.813
649 224 4.946
649 261 1.504
649 286 0.218
649 301 2.811
649 310 2.524
649 314 2.167
649 328 3.18
649 367 4.435
649 394 3.19
649 401 4.143
649 416 3.424
649 440 3.0
649 447 9.399
649 457 2.652
649 462 2.313
649 500 4.94
649 507 3.467
649 525 0.618
649 550 3.489
649 552 5.016
649 562 2.451
649 587 0.324
649 635 2.357
649 641 0.501
649 647 0.104
649 699 2.675
649 784 5.821
649 791 2.528
650 4 2.601
650 39 3.702
650 43 0.997
650 61 2.359
650 68 1.17
650 85 0.001
650 97 1.933
650 138 1.156
650 148 0.425
650 156 3.715
650 157 0.484
650 245 1.437
650 248 3.627
650 279 0.086
650 292 0.543
650 300 1.666
650 312 0.885
650 345 0.022
650 348 0.074
650 363 4.901
650 400 1.182
650 452 2.101
650 488 4.24
650 516 0.933
650 518 0.936
650 539 2.157
650 542 0.35
650 552 0.598
650 567 1.161
650 681 1.408
650 715 1.216
650 747 1.565
650 754 0.998
650 758 3.128
650 784 0.319
651 35 6.304
651 40 1.424
651 44 1.197
651 52 0.793
651 63 3.079
651 85 3.714
651 104 3.445
651 126 4.147
651 143 5.381
651 189 1.035
651 210 0.489
651 220 1.845
651 222 1.561
651 257 1.413
651 269 1.966
651 294 3.087
651 304 2.0
651 309 3.583
651 355 5.697
651 382 0.301
651 401 4.343
651 408 0.374
651 442 5.441
651 460 2.638
651 470 5.579
651 496 8.219
651 594 0.411
651 600 2.344
651 613 1.045
651 615 1.565
651 630 4.741
651 639 0.475
651 670 0.082
651 724 4.41
651 744 2.4
651 792 3.48
652 57 4.131
652 75 2.98
652 99 0.416
652 172 8.322
652 203 1.313
652 219 4.699
652 229 2.853
652 257 5.348
652 279 1.645
652 320 4.044
652 331 1.032
652 350 1.844
652 352 1.858
652 386 0.076
652 389 5.075
652 391 0.859
652 415 2.615
652 443 1.063
652 470 1.199
652 505 2.814
652 512 0.05
652 534 7.668
652 536 1.033
652 543 1.784
652 615 1.66
652 638 0.645
652 691 3.571
652 695 4.111
652 705 6.586
652 750 4.396
652 759 2.346
652 765 0.673
652 771 0.981
653 24 5.817
653 27 4.691
653 28 0.394
653 59 2.292
653 69 0.516
653 94 4.605
653 107 1.673
653 140 2.944
653 232 4.878
653 253 0.431
653 264 1.5
653 283 4.048
653 300 0.3
653 377 3.987
653 378 2.404
653 404 3.755
653 421 0.847
653 440 1.127
653 447 1.889
653 484 3.311
653 495 1.673
653 593 2.749
653 607 4.3
653 610 1.405
653 645 4.125
653 659 2.499
653 668 2.479
653 681 2.148
653 693 3.883
653 726 0.965
653 731 4.71
653 737 3.161
653 759 1.266
653 771 1.652
654 10 3.0
654 26 1.105
654 29 1.516
654 32 5.156
654 44 2.229
654 50 1.45
654 74 5.012
654 79 2.128
654 85 4.126
654 128 3.519
654 148 2.534
654 200 1.663
654 218 0.931
654 226 0.347
654 268 3.489
654 281 0.327
654 314 5.744
654 346 5.113
654 362 3.063
654 434 2.877
654 461 0.556
654 464 3.196
654 475 0.457
654 531 0.86
654 535 1.32
654 540 2.921
654 541 1.115
654 582 0.706
654 600 3.551
654 623 4.282
654 630 4.344
654 643 0.631
654 750 4.665
654 759 3.326
654 760 2.117
654 770 2.34
655 6 1.235
655 21 0.363
655 34 0.915
655 108 1.991
655 128 2.449
655 159 0.414
655 162 1.515
655 167 1.475
655 171 0.206
655 178 0.377
655 195 1.43
655 206 2.437
655 212 0.332
655 232 0.994
655 238 1.153
655 250 0.111
655 292 1.148
655 338 1.026
655 347 0.105
655 375 0.01
655 384 2.144
655 487 1.313
655 493 0.108
655 496 0.313
655 523 0.936
655 528 0.816
655 529 1.208
655 580 1.688
655 594 3.221
655 620 1.845
655 669 1.048
655 686 3.325
655 694 1.168
655 697 0.152
655 713 0.21
655 783 1.28
656 10 1.65
656 23 2.3
656 43 5.259
656 93 2.746
656 123 2.763
656 124 1.673
656 214 2.174
656 240 3.312
656 265 2.902
656 279 2.589
656 302 3.335
656 309 0.892
656 313 0.311
656 318 1.966
656 333 2.771
656 341 4.655
656 353 4.284
656 396 6.7
656 433 2.702
656 472 1.248
656 491 4.486
656 505 0.966
656 600 0.678
656 610 2.313
656 630 2.29
656 631 3.734
656 644 6.351
656 650 3.175
656 657 4.12
656 680 1.169
656 693 5.721
656 726 1.026
656 745 3.645
656 749 4.006
657 14 1.033
657 19 2.895
657 45 7.74
657 55 2.495
657 67 1.729
657 76 3.31
657 80 6.776
657 90 0.853
657 114 6.748
657 133 1.485
657 136 4.504
657 168 0.422
657 175 2.517
657 181 4.277
657 193 0.949
657 194 7.178
657 233 2.522
657 294 0.805
657 300 5.695
657 306 5.49
657 307 0.123
657 323 5.744
657 324 4.337
657 359 5.686
657 379 3.244
657 423 6.09
657 462 3.393
657 466 0.119
657 478 5.301
657 481 2.755
657 526 4.144
657 550 2.941
657 553 0.275
657 578 5.888
657 592 3.272
657 597 3.782
657 672 6.472
657 673 2.082
657 720 6.107
657 732 3.039
657 733 5.789
657 755 0.179
657 789 5.114
658 8 2.296
658 15 0.369
658 16 6.082
658 76 4.327
658 95 1.843
658 96 6.516
658 170 2.77
658 200 0.208
658 213 4.555
658 232 4.474
658 254 0.122
658 260 1.978
658 291 2.138
658 305 1.11
658 323 1.717
658 337 1.345
658 344 5.611
658 347 1.12
658 415 2.393
658 416 1.222
658 564 1.8
658 572 0.944
658 583 4.149
658 594 2.913
658 639 3.357
658 644 1.003
658 680 1.131
658 718 2.81
658 734 4.705
658 740 3.792
658 772 4.009
658 781 2.636
658 791 0.455
659 17 1.427
659 37 0.687
659 63 5.016
659 89 2.709
659 140 3.937
659 144 1.638
659 147 2.302
659 213 2.587
659 215 3.63
659 259 0.505
659 284 4.061
659 310 4.477
659 333 0.508
659 342 1.211
659 391 6.073
659 394 0.209
659 401 0.694
659 425 5.511
659 435 5.729
659 437 1.782
659 438 1.272
659 473 3.093
659 483 2.329
659 492 5.111
659 503 1.579
659 504 2.522
659 507 4.298
659 516 3.216
659 541 0.747
659 554 6.663
659 565 0.467
659 566 2.311
659 611 0.094
659 636 2.131
659 653 0.348
659 661 2.43
659 669 0.965
659 716 3.435
659 743 3.052
660 9 1.597
660 23 5.896
660 69 4.795
660 150 0.169
660 165 3.082
660 178 3.878
660 186 5.058
660 194 3.219
660 230 2.9
660 258 3.193
660 290 3.252
660 302 2.568
660 359 1.61
660 369 0.047
660 395 1.309
660 404 5.509
660 462 2.373
660 464 1.461
660 551 5.517
660 553 2.028
660 570 0.562
660 579 0.734
660 646 0.827
660 648 0.567
660 710 0.031
660 716 3.553
660 726 4.582
660 750 2.236
660 777 3.717
660 786 1.167
660 790 1.89
661 2 2.611
661 36 5.319
661 139 3.597
661 157 1.135
661 163 2.58
661 167 3.13
661 182 4.547
661 195 2.714
661 204 3.262
661 219 6.982
661 226 1.076
661 232 8.742
661 243 0.231
661 258 5.501
661 266 4.026
661 277 2.122
661 304 1.243
661 353 0.984
661 356 3.623
661 382 2.356
661 432 1.314
661 450 1.633
661 452 2.418
661 462 1.773
661 476 4.044
661 483 2.155
661 494 3.798
661 510 3.937
661 545 2.388
661 559 2.912
661 573 0.902
661 600 2.519
661 622 2.122
661 628 1.78
661 634 1.712
661 653 2.208
661 656 0.948
661 666 1.552
661 667 4.095
661 685 0.716
661 694 3.91
661 706 1.857
661 721 2.677
661 759 3.421
661 768 4.065
661 798 0.619
662 0 6.066
662 44 2.991
662 46 7.044
662 48 5.53
662 108 1.955
662 116 7.761
662 128 1.085
662 129 8.668
662 148 2.999
662 149 2.359
662 176 5.873
662 186 2.122
662 237 3.521
662 239 6.367
662 255 1.336
662 276 4.01
662 287 1.514
662 295 6.404
662 312 4.155
662 341 6.103
662 358 7.012
662 385 2.472
662 387 2.067
662 393 1.853
662 410 6.182
662 415 2.867
662 420 4.247
662 421 3.819
662 434 3.974
662 453 1.646
662 495 3.645
662 500 1.413
662 512 2.091
662 519 2.329
662 537 2.224
662 543 0.944
662 547 1.308
662 575 6.226
662 612 5.362
662 621 2.243
662 671 0.698
662 675 2.44
662 681 0.919
662 704 2.291
662 761 4.919
662 792 3.529
663 49 1.239
663 73 2.211
663 102 5.778
663 121 2.525
663 131 3.248
663 132 1.162
663 135 0.369
663 152 3.473
663 166 1.781
663 178 0.219
663 180 0.582
663 202 2.675
663 203 0.858
663 206 3.042
663 210 1.951
663 227 0.702
663 237 0.72
663 253 2.561
663 265 3.813
663 297 0.231
663 301 1.516
663 374 2.073
663 391 1.867
663 399 3.233
663 406 1.352
663 444 4.837
663 451 1.516
663 479 4.48
663 482 1.703
663 485 3.705
663 488 4.446
663 490 1.114
663 521 1.565
663 535 0.607
663 571 3.053
663 581 4.723
663 587 1.404
663 608 4.791
663 635 1.824
663 644 0.803
663 665 3.723
663 679 1.939
663 695 0.648
663 719 3.876
663 727 1.198
663 747 0.542
663 770 1.237
664 19 2.71
664 21 1.652
664 33 6.258
664 54 2.567
664 63 1.688
664 77 3.183
664 109 2.049
664 115 4.84
664 152 1.119
664 153 3.064
664 175 1.146
664 220 6.722
664 238 8.79
664 243 2.704
664 259 3.581
664 260 3.651
664 276 2.185
664 287 4.932
664 298 3.521
664 303 1.678
664 316 0.197
664 340 1.836
664 365 2.731
664 377 2.583
664 401 3.847
664 417 1.232
664 439 6.123
664 446 4.982
664 463 2.456
664 478 3.186
664 488 0.649
664 517 1.859
664 525 0.914
664 551 2.319
664 559 2.837
664 588 5.094
664 629 2.87
664 630 2.657
664 641 1.423
664 644 7.41
664 647 1.675
664 679 6.836
664 686 1.374
664 692 3.662
664 717 1.535
664 786 3.772
665 5 1.657
665 11 1.471
665 15 5.786
665 127 4.96
665 157 3.872
665 164 0.818
665 166 2.127
665 169 3.0
665 205 4.952
665 220 2.325
665 241 1.905
665 251 2.214
665 274 3.598
665 278 2.835
665 286 0.121
665 290 4.504
665 291 1.544
665 293 1.268
665 308 2.834
665 309 3.263
665 330 1.748
665 480 0.325
665 499 3.35
665 505 2.861
665 522 5.042
665 555 0.972
665 558 1.371
665 559 3.593
665 606 2.371
665 631 1.327
665 672 5.784
665 687 3.737
665 703 3.948
665 709 1.471
665 710 1.473
